date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:50:44	4614/4614	---M-Z	200	added ('OK')	text/css	date:Thu,%2026%20Jun%202014%2000:51:42%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.carousel.css	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.carousel.css	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:44	1055/1055	---M-Z	200	added ('OK')	text/css	date:Sun,%2003%20Apr%202016%2009:33:38%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.theme.css	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.theme.css	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:45	1729/1729	---M-Z	200	added ('OK')	text/css	date:Thu,%2005%20May%202016%2010:35:48%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick.css	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick.css	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:45	3158/3158	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20May%202017%2014:30:06%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick-theme.css	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick-theme.css	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:46	4638/4638	---M-Z	200	added ('OK')	text/css	date:Wed,%2030%20Nov%202016%2020:16:38%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.transitions.css	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.transitions.css	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:47	5053/5053	---M-Z	200	added ('OK')	text/css	date:Fri,%2027%20Jan%202017%2016:07:04%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/jquery.fancybox.css	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/jquery.fancybox.css	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:47	6951/6951	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Feb%202016%2007:06:30%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/magnific-popup.css	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/magnific-popup.css	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:48	81356/81356	---M-Z	200	added ('OK')	text/css	date:Mon,%2012%20Feb%202018%2018:44:20%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/style.css	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/style.css	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:48	15932/15932	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Sep%202017%2003:28:38%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/blog.html	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/blog.html	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:49	22579/22579	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Sep%202017%2003:30:24%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/blog-details.html	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/blog-details.html	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:50	47026/47026	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:46:16%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/couple/img-1.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/couple/img-1.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:54	23521/23521	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:13:10%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-1.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-1.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:55	41692/41692	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:46:16%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/couple/img-2.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/couple/img-2.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:58	12783/12783	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:13:12%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-5.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-5.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:59	53806/53806	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:13:10%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-2.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-2.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:50:59	53116/53116	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:13:10%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-3.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-3.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:02	47626/47626	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:13:12%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-7.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-7.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:02	20664/20664	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:49:04%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/events/img-1.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/events/img-1.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:03	24565/24565	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:49:04%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/events/img-2.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/events/img-2.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:05	50194/50194	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:13:12%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-8.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-8.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:11	60248/60248	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:08:44%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/groomsmen/img-1.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/groomsmen/img-1.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:12	49581/49581	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:08:44%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/groomsmen/img-3.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/groomsmen/img-3.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:12	59226/59226	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:08:44%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/groomsmen/img-2.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/groomsmen/img-2.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:14	62543/62543	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:08:44%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/groomsmen/img-4.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/groomsmen/img-4.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:19	46000/46000	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:08:44%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/groomsmen/img-5.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/groomsmen/img-5.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:21	50630/50630	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:06:38%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/bridesmaid/img-1.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/bridesmaid/img-1.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:25	35198/35198	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:06:40%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/bridesmaid/img-3.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/bridesmaid/img-3.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:25	70859/70859	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:06:38%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/bridesmaid/img-2.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/bridesmaid/img-2.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:25	82877/82877	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:08:46%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/groomsmen/img-6.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/groomsmen/img-6.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:28	46112/46112	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:06:40%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/bridesmaid/img-4.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/bridesmaid/img-4.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:35	62178/62178	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:06:40%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/bridesmaid/img-5.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/bridesmaid/img-5.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:37	70009/70009	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2002:06:40%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/bridesmaid/img-6.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/bridesmaid/img-6.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:38	76220/76220	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:53:54%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-1.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-1.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:46	110761/110761	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:53:54%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-2.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-2.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:47	52298/52298	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:53:54%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-5.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-5.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:48	67362/67362	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:53:54%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-4.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-4.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:50	94713/94713	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:53:54%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-3.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-3.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:58	64620/64620	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:53:54%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-7.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-7.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:51:59	54864/54864	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:53:54%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-9.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-9.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:52:00	87525/87525	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:53:54%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-6.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-6.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:52:00	11609/11609	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202017%2007:01:16%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gift/img-1.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gift/img-1.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:52:02	14561/14561	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202017%2007:01:26%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gift/img-2.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gift/img-2.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:52:03	15951/15951	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202017%2007:01:32%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gift/img-3.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gift/img-3.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:52:04	37045/37045	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2024%20Jul%202016%2020:53:30%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/js/bootstrap.min.js	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/js/bootstrap.min.js	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:52:06	97166/97166	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Jul%202016%2016:53:46%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/js/jquery.min.js	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/js/jquery.min.js	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:52:07	127597/127597	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2001:53:54%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-8.jpg	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/gallery/img-8.jpg	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:52:07	22381/22381	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202019%2004:24:59%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/js/script.js	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/js/script.js	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:52:08	94057/94057	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20Sep%202017%2016:19:02%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/js/jquery.mb.YTPlayer.src.js	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/js/jquery.mb.YTPlayer.src.js	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
16:52:14	274873/274873	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20Sep%202017%2016:50:08%20GMT	http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/js/jquery-plugin-collection.js	C:/My%20Web%20Sites/Template%20Beundangan.me/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/js/jquery-plugin-collection.js	(from http://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-12.html)
