date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:00:40	104062/104062	---MCZ	200	added ('OK')	application/javascript	etag:W/%226043c2b7-1967e%22	https://ngantenstory.id/wp-content/plugins/wonderplugin-audio/engine/wonderpluginaudio.js?ver=10.6C	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/plugins/wonderplugin-audio/engine/wonderpluginaudio9297.js	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:40	38/38	---M--	200	added ('OK')	application/javascript	etag:%225fc8a0d4-26%22	https://ngantenstory.id/wp-content/themes/ngantenstorytheme/ds-script.js?ver=5.7	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/themes/ngantenstorytheme/ds-scripte23c.js	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:40	1720/1720	---MCZ	200	added ('OK')	image/png	etag:W/%225fc8b530-6b8%22	https://ngantenstory.id/wp-content/uploads/2020/12/cropped-FAVICON-NEW-32x32.png	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/uploads/2020/12/cropped-FAVICON-NEW-32x32.png	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:41	74682/74682	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2009:00:39%20GMT	https://ngantenstory.id/khairina-elyas2/	C:/My%20Web%20Sites/coba/ngantenstory.id/khairina-elyas2/index.html	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:41	13266/13266	---MCZ	200	added ('OK')	image/png	etag:W/%225fc8b530-33d2%22	https://ngantenstory.id/wp-content/uploads/2020/12/cropped-FAVICON-NEW-192x192.png	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/uploads/2020/12/cropped-FAVICON-NEW-192x192.png	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:41	12704/12704	---MCZ	200	added ('OK')	image/png	etag:W/%225fc8b530-31a0%22	https://ngantenstory.id/wp-content/uploads/2020/12/cropped-FAVICON-NEW-180x180.png	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/uploads/2020/12/cropped-FAVICON-NEW-180x180.png	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:42	3994/3994	---MCZ	200	added ('OK')	image/png	etag:W/%22601fcab5-f9a%22	https://ngantenstory.id/wp-content/uploads/2021/02/PleaseWaitLoad.png	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/uploads/2021/02/PleaseWaitLoad.png	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:42	32282/32282	---MCZ	200	added ('OK')	text/css	etag:W/%22604f45ad-7e1a%22	https://ngantenstory.id/wp-content/et-cache/93133/et-core-unified-93133-16158079174099.min.css	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/et-cache/93133/et-core-unified-93133-16158079174099.min.css	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:42	40597/40597	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226049e61f-9e95%22	https://ngantenstory.id/wp-content/uploads/2021/03/khairina-elyas.jpg	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/uploads/2021/03/khairina-elyas.jpg	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:42	338864/338864	---M--	200	added ('OK')	image/jpeg	etag:%22vdd9a%22	https://1.bp.blogspot.com/-3rcsQIhTwHA/YEoFcQ64lnI/AAAAAAAA3Yw/NP_q2zdmU_4xQQL4xQ4hd9dFxcYSrW5ywCLcBGAsYHQ/s16000/IMG_1305.JPG	C:/My%20Web%20Sites/coba/1.bp.blogspot.com/-3rcsQIhTwHA/YEoFcQ64lnI/AAAAAAAA3Yw/NP_q2zdmU_4xQQL4xQ4hd9dFxcYSrW5ywCLcBGAsYHQ/s16000/IMG_1305.JPG	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:43	173744/173744	---M--	200	added ('OK')	image/png	etag:%22vdd97%22	https://1.bp.blogspot.com/-D9sDEvz5pnI/YEoFcy5YW7I/AAAAAAAA3Y4/KCmw2jhXflwOGiLypc1XANFlwg8mkBq0gCLcBGAsYHQ/s320/PP1.png	C:/My%20Web%20Sites/coba/1.bp.blogspot.com/-D9sDEvz5pnI/YEoFcy5YW7I/AAAAAAAA3Y4/KCmw2jhXflwOGiLypc1XANFlwg8mkBq0gCLcBGAsYHQ/s320/PP1.png	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:43	179360/179360	---M--	200	added ('OK')	image/png	etag:%22vdd9a%22	https://1.bp.blogspot.com/-ApTilCi-WUA/YEoFdWFQKCI/AAAAAAAA3Y8/vEahBhq8yfc4I8SKPlgfO0yPIkMg-8t8gCLcBGAsYHQ/s320/PP2.png	C:/My%20Web%20Sites/coba/1.bp.blogspot.com/-ApTilCi-WUA/YEoFdWFQKCI/AAAAAAAA3Y8/vEahBhq8yfc4I8SKPlgfO0yPIkMg-8t8gCLcBGAsYHQ/s320/PP2.png	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:44	9271/9271	---MCZ	200	added ('OK')	image/png	etag:W/%225fc8aedd-2437%22	https://ngantenstory.id/wp-content/uploads/2020/12/Nganten-Story-e1582188146782.png	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/uploads/2020/12/Nganten-Story-e1582188146782.png	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:44	62089/62089	---MCZ	200	added ('OK')	application/javascript	etag:W/%226043c2b5-f289%22	https://ngantenstory.id/wp-content/plugins/popups-for-divi/scripts/front.min.js?ver=2.3.6	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/plugins/popups-for-divi/scripts/front.min9254.js	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:44	522/522	---MCZ	200	added ('OK')	application/javascript	etag:W/%22601fc8f5-20a%22	https://ngantenstory.id/wp-content/plugins/loftloader/assets/js/loftloader.min.js?ver=2021012401	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/plugins/loftloader/assets/js/loftloader.min4dcb.js	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:44	495011/495011	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600f011b-78da3%22	https://ngantenstory.id/wp-content/themes/Divi/js/custom.unified.js?ver=4.7.7	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/themes/Divi/js/custom.unified447e.js	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:45	1360/1360	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600f011b-550%22	https://ngantenstory.id/wp-content/themes/Divi/core/admin/js/common.js?ver=4.7.7	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/themes/Divi/core/admin/js/common447e.js	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:45	700/700	---MCZ	200	added ('OK')	application/javascript	etag:W/%22604f44c2-2bc%22	https://ngantenstory.id/wp-content/plugins/akismet/_inc/form.js?ver=4.1.9	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/plugins/akismet/_inc/form5fa1.js	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:54	1610/1610	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227963cd3196b9b8a7a64ce1c7f37cd6ed%22	https://ngantenstory.id/khairina-elyas2/feed/	C:/My%20Web%20Sites/coba/ngantenstory.id/khairina-elyas2/feed/index.html	(from https://ngantenstory.id/khairina-elyas2/?u=Lintang+dan+Partner)
17:00:54	44164/44164	---MCZ	200	added ('OK')	image/gif	etag:W/%226043c2b5-ac84%22	https://ngantenstory.id/wp-content/plugins/popups-for-divi/images/spin.gif	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/plugins/popups-for-divi/images/spin.gif	(from https://ngantenstory.id/wp-content/plugins/popups-for-divi/styles/front.min.css?ver=2.3.6)
17:00:55	92564/92564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22600f011b-16994%22	https://ngantenstory.id/wp-content/themes/Divi/core/admin/fonts/modules.eot	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/themes/Divi/core/admin/fonts/modules.eot	(from https://ngantenstory.id/wp-content/themes/Divi/style.css?ver=5.7)
17:00:55	92564/92564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22600f011b-16994%22	https://ngantenstory.id/wp-content/themes/Divi/core/admin/fonts/modules.eot?	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/themes/Divi/core/admin/fonts/modulesd41d.eot	(from https://ngantenstory.id/wp-content/themes/Divi/style.css?ver=5.7)
17:00:55	92400/92400	---M--	200	added ('OK')	application/octet-stream	etag:%22600f011b-168f0%22	https://ngantenstory.id/wp-content/themes/Divi/core/admin/fonts/modules.ttf	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/themes/Divi/core/admin/fonts/modules.ttf	(from https://ngantenstory.id/wp-content/themes/Divi/style.css?ver=5.7)
17:00:55	92476/92476	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22600f011b-1693c%22	https://ngantenstory.id/wp-content/themes/Divi/core/admin/fonts/modules.woff	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/themes/Divi/core/admin/fonts/modules.woff	(from https://ngantenstory.id/wp-content/themes/Divi/style.css?ver=5.7)
17:00:55	301078/301078	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22600f011b-49816%22	https://ngantenstory.id/wp-content/themes/Divi/core/admin/fonts/modules.svg	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/themes/Divi/core/admin/fonts/modules.svg	(from https://ngantenstory.id/wp-content/themes/Divi/style.css?ver=5.7)
17:00:56	1422/1422	---MCZ	200	added ('OK')	image/gif	etag:W/%22600f011b-58e%22	https://ngantenstory.id/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	(from https://ngantenstory.id/wp-content/themes/Divi/style.css?ver=5.7)
17:00:56	9427/9427	---MCZ	200	added ('OK')	image/gif	etag:W/%22600f011b-24d3%22	https://ngantenstory.id/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	(from https://ngantenstory.id/wp-content/themes/Divi/style.css?ver=5.7)
17:00:57	17119/17119	---MCZ	200	added ('OK')	image/png	etag:W/%22600f011b-42df%22	https://ngantenstory.id/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	(from https://ngantenstory.id/wp-content/themes/Divi/style.css?ver=5.7)
17:00:57	2463/2463	---MCZ	200	added ('OK')	text/css	etag:W/%22604f46d6-99f%22	https://ngantenstory.id/wp-content/cache/min/1/wp-content/plugins/wonderplugin-audio/engine/icons/css/mhaudiofont.css?ver=1615808214	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/cache/min/1/wp-content/plugins/wonderplugin-audio/engine/icons/css/mhaudiofontb9a6.css	(from https://ngantenstory.id/khairina-elyas2/)
17:00:57	819013/819013	---MCZ	200	added ('OK')	text/css	etag:W/%22604f46d6-c7f45%22	https://ngantenstory.id/wp-content/cache/min/1/wp-content/themes/Divi/style.css?ver=1615808214	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/cache/min/1/wp-content/themes/Divi/styleb9a6.css	(from https://ngantenstory.id/khairina-elyas2/)
17:00:57	59107/59107	---MCZ	200	added ('OK')	text/css	etag:W/%22604f46d6-e6e3%22	https://ngantenstory.id/wp-content/cache/min/1/wp-includes/css/dashicons.min.css?ver=1615808214	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/cache/min/1/wp-includes/css/dashicons.minb9a6.css	(from https://ngantenstory.id/khairina-elyas2/)
17:00:58	32181/32181	---MCZ	200	added ('OK')	text/css	etag:W/%22604f4e65-7db5%22	https://ngantenstory.id/wp-content/cache/min/1/wp-content/et-cache/93133/et-core-unified-93133-16158079174099.min.css?ver=1615810149	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/cache/min/1/wp-content/et-cache/93133/et-core-unified-93133-16158079174099.min88b8.css	(from https://ngantenstory.id/khairina-elyas2/)
17:00:58	7890/7890	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260578db3-1ed2%22	https://ngantenstory.id/wp-content/plugins/wp-rocket/assets/js/lazyload/16.1/lazyload.min.js	C:/My%20Web%20Sites/coba/ngantenstory.id/wp-content/plugins/wp-rocket/assets/js/lazyload/16.1/lazyload.min.js	(from https://ngantenstory.id/khairina-elyas2/)
17:00:59	98587/98587	---M--	200	added ('OK')	image/jpeg	etag:%22vdd98%22	https://1.bp.blogspot.com/--vUFaW0y-Fc/YEoFbzZuI1I/AAAAAAAA3Ys/Cw9oqXgjiKsRnTaO3p7nEaCVK04oU3SEgCLcBGAsYHQ/s16000/1.jpg	C:/My%20Web%20Sites/coba/1.bp.blogspot.com/--vUFaW0y-Fc/YEoFbzZuI1I/AAAAAAAA3Ys/Cw9oqXgjiKsRnTaO3p7nEaCVK04oU3SEgCLcBGAsYHQ/s16000/1.jpg	(from https://ngantenstory.id/wp-content/et-cache/93133/et-core-unified-93133-16158079174099.min.css)
